redeID;lastName;politicianID;date;target;fm_sent;fm_senti;source;school;color;id
1001034;Zimmer;11004192;2017-12-13;Adam Smith;Mindestlohn ist nicht der gerechte Lohn , von dem Adam Smith ebenso gesprochen hat wie die katholische Soziallehre.;1;CDU/CSU;Liberalismus;green;599
1002689;Wiehle;11004933;2018-02-22;Milton Friedman;( { 0 } ) Der berühmte amerikanische Ökonom Milton Friedman , Nobelpreisträger für Wirtschaftswissenschaften , sagte – Zitat – : „ There ain’t no such thing as a free lunch .“;1;AfD;Chicago School;cyan;600
1004599;Glaser;11004727;2018-03-22;Karl Marx;( { 7 } ) Wer den neuen Menschen will – ich bin sofort am Ende meiner Rede , Herr Präsident – , wer den Kontinentalstaat oder den Weltstaat will , hat vielleicht Thomas Morus , vielleicht auch Immanuel Kant und Karl Marx gelesen , nicht jedoch George Orwell.;1;AfD;Marxismus;red;601
1005893;Konrad;11004789;2018-04-20;Aristoteles;– Was Aristoteles schon wusste , gilt auch für die Bienen.;1;FDP;Aristotelismus;grey;602
1007162;Klein;11004780;2018-05-17;Karl Marx;Im Gegenzug wird in Deutschland mit viel Pathos des 200. Geburtstages von Karl Marx gedacht , ( { 0 } ) dessen Wirtschaftskonzept eher für wenig Wohlstand gestanden hat.;1;FDP;Marxismus;red;603
1007283;Frömming;11004722;2018-05-17;Platon;Bildung ist seit Sokrates und Platon analog und wird es auch bleiben , da sich Bildung immer auf den Menschen bezieht und beziehen muss.;1;AfD;Platonismus;grey;604
1007327;Schielke-Ziesing;11004873;2018-05-18;Milton Friedman;( { 12 } ) Milton Friedman sagte einmal , man könne einen Sozialstaat haben , man könne auch offene Grenzen haben , aber niemals beides zusammen.;1;AfD;Chicago School;cyan;605
1008521;Reichardt;11004859;2018-06-13;Karl Marx;( { 11 } ) Nun sage ich noch etwas : Ihre intellektuell armselige Umdeutung von Karl Marx in eine naive Weltenrettungsideologie opfert die Interessen deutscher Familien.;-1;AfD;Marxismus;red;606
1008543;Schmidt;11004401;2018-06-13;John Rawls;Der amerikanische Philosoph John Rawls machte ein Gedankenspiel , das er den „ Schleier des Nichtwissens “ nannte.;1;SPD;Linksliberalismus;green;607
1009568;Zimmer;11004192;2018-06-28;Karl Marx;Karl Marx wäre wenig erfreut gewesen.;1;CDU/CSU;Marxismus;red;608
1009973;Sitte;11003848;2018-06-29;Adam Smith;( { 6 } ) Der Wohlstand der Nationen – um es mal mit Adam Smith zu sagen – kann nicht gemehrt werden , wenn die Perspektive der Betroffenen und der Anwenderinnen fehlt , wenn sozusagen nur in ökonomischer Anwendungslogik gedacht wird.;-1;DIE LINKE.;Liberalismus;green;609
1011795;Lötzsch;11003584;2018-09-14;Karl Marx;( { 6 } ) „ Das Sein bestimmt das Bewusstsein “ , sagte Karl Marx , und er hatte recht.;1;DIE LINKE.;Marxismus;red;610
1011855;Rief;11004136;2018-09-14;Karl Marx;Ich möchte einfach sagen : Adam Riese ist vielleicht ein besserer Ratgeber in Haushaltssachen als Karl Marx. ( { 5 } ) Meine sehr geehrten Damen und Herren , mit 14 Millionen Euro in den kommenden vier Jahren fördern wir die Patientensicherheit in Deutschland.;1;CDU/CSU;Marxismus;red;611
1013748;Hardt;11004050;2018-10-17;Walter Eucken;Walter Eucken hätte gesagt : China ist eine Zentralverwaltungswirtschaft.;1;CDU/CSU;Ordoliberalismus;blue;612
1015383;Kiziltepe;11004328;2018-11-09;John Maynard Keynes;John Maynard Keynes bringt nach der großen , tiefgreifenden Weltwirtschaftskrise erstmals die Idee einer Verkehrssteuer auf alle Transaktionen ins Spiel , um Spekulationen einzudämmen.;1;SPD;Linksliberalismus;green;613
1017038;Zimmer;11004192;2018-11-30;Adam Smith;Mit anderen Worten : Der Mindestlohn ist nicht der gerechte Lohn , den wir etwa von Adam Smith kennen oder aus der katholischen Soziallehre , sondern er dient lediglich der Ordnung des Wettbewerbs in einem bestimmten Segment.;1;CDU/CSU;Liberalismus;green;614
1017501;Braun;11004680;2018-12-13;John Locke;Martin Luther , John Locke und Charles-Louis Montesquieu – das wahre Europa ist mehr als das Verteilen von Geldern und die Befriedigung immer neuer Ansprüche.;1;AfD;Liberalismus;green;615
1018089;Weyel;11004932;2019-01-17;Adam Smith;Weder Keynes noch Adam Smith sind da die Paten.;1;AfD;Liberalismus;green;616
1018782;Grundl;11004733;2019-01-31;Jean-Jacques Rousseau;Man muss nicht gleich Jean-Jacques Rousseau bemühen oder im Jubiläumsjahr des Woodstock-Festivals Canned Heat und ihr „ Going up the country “ , um festzustellen , dass es sich auf dem Land gut leben lässt.;1;Grüne;Republikanismus;black;617
1019530;Zimmer;11004192;2019-02-14;John Rawls;So jedenfalls hat John Rawls dem Grunde nach in seiner bahnbrechenden Studie über das Recht der Völker argumentiert.;1;CDU/CSU;Linksliberalismus;green;618
1023425;Schlund;11004875;2019-04-11;Karl Marx;Karl Marx würde sich im Grabe umdrehen , wenn er Ihren Antrag lesen würde.;1;AfD;Marxismus;red;619
1023433;Sorge;11004409;2019-04-11;Karl Marx;Insofern möchte ich auch den Kollegen Kessler daran erinnern , dass wir uns jetzt , 200 Jahre nach Karl Marx , nicht im Klassenkampf befinden.;1;CDU/CSU;Marxismus;red;620
1024115;Willsch;11003264;2019-05-08;Friedrich August von Hayek;"Friedrich August von Hayek hat sich in seinem Werk „ Der Weg zur Knechtschaft “ damit beschäftigt ( { 6 } ) und gesagt , dass es eben falsch ist , sich keine Sorgen zu machen , wenn im wirtschaftlichen Bereich Freiheiten eingeschränkt werden ; denn das ist nicht von untergeordneter Bedeutung , sondern es stellt eine Gefährdung unserer wirtschaftlichen Freiheit dar , die geradezu zwangsläufig auch Auswirkungen auf unsere gesellschaftliche Freiheit hat.";-1;CDU/CSU;Chicago School;cyan;621
1025048;Gauland;11004724;2019-05-16;John Stuart Mill;Was John Stuart Mill und Alexis de Tocqueville im 19. Jahrhundert als Gefahren für die Freiheit ausgemacht haben , haben die Verfassungsgeber des Grundgesetzes beherzigt und nach bestem Wissen und Gewissen gebannt.;1;AfD;Linksliberalismus;green;622
1027678;Lindner;11004097;2019-09-11;John Maynard Keynes;Olaf Scholz zitiert ja oft John Maynard Keynes : Wenn die Wirtschaft nicht läuft , dann muss man investieren , gegebenenfalls auch unter Inkaufnahme von Defiziten.;1;FDP;Linksliberalismus;green;623
1029474;Frieser;11004034;2019-10-17;Platon;( { 1 } ) Deshalb kann ich nur sagen , meine sehr verehrten Damen und Herren : Wir wissen seit Platon : Auch eine Demokratie setzt die Vernunft der Gesellschaft und der Bürger voraus.;1;CDU/CSU;Platonismus;grey;624
1033518;Dehm;11000365;2019-12-12;Friedrich Engels;Übrigens : Auch Friedrich Engels und August Bebel waren tüchtige private Unternehmer.;1;DIE LINKE.;Marxismus;red;625
1034562;von Abercron;11004650;2019-12-19;Karl Marx;"Da werden Sie mit Sicherheit Ihre geliebte Lektüre – etwa „ Das Kapital “ von Karl Marx – finden ; Sie werden sie mit Begeisterung lesen können.";1;CDU/CSU;Marxismus;red;626
1037302;Frömming;11004722;2020-02-14;Karl Marx;( { 6 } ) Meine Damen und Herren , bei den Linken schwebt im Hintergrund immer Karl Marx. ( { 7 } ) Lassen Sie mich deshalb etwas grundsätzlich feststellen , was in dieser Debatte , glaube ich , nicht ganz unwichtig ist : Erstens.;-1;AfD;Marxismus;red;627
1039963;Theurer;11004914;2020-05-07;Walter Eucken;"Ich weiß nicht , wo er gerade ist , vielleicht studiert er ja Walter Eucken ; das wäre ihm zu wünschen.";1;FDP;Ordoliberalismus;blue;628
1040410;Sichert;11004892;2020-05-14;Karl Marx;"Die Linke etabliert so „ hire and fire “ durch die Hintertür in Deutschland ; Karl Marx rotiert im Grab.";1;AfD;Marxismus;red;629
1042116;Bystron;11004692;2020-06-17;Wladimir Iljitsch Lenin;Aber ich möchte Ihnen ein Zitat von Wladimir Iljitsch Lenin angedeihen lassen : Taten sprechen , nicht Worte.;1;AfD;Leninismus;red;630
1042163;Zimmer;11004192;2020-06-17;Adam Smith;Er ist eben nicht der gerechte Lohn der katholischen Soziallehre , er ist auch nicht der gerechte Lohn , der bei Adam Smith im „ Wohlstand der Nationen “ aufgetaucht ist , sondern er ist in der ordoliberalen Tradition ein Mindestlohn , der den Wettbewerb reguliert.;1;CDU/CSU;Liberalismus;green;631
1043379;Kleinwächter;11004781;2020-07-02;Jean-Jacques Rousseau;( { 1 } ) Jean-Jacques Rousseau schrieb über die Freiheit in „ Les Rêveries du promeneur solitaire “ : Ich war nie der Auffassung , dass die Freiheit des Menschen darin bestünde , das zu tun , was er will , sondern niemals das zu tun , was er nicht will.;1;AfD;Republikanismus;black;632
1045290;Gelbhaar;11004726;2020-09-16;Aristoteles;Aristoteles grübelte über die goldene Mitte und meinte die Mitte zwischen Übermaß und Mangel.;-1;Grüne;Aristotelismus;grey;633
1045758;Schäffler;11003834;2020-09-18;Walter Eucken;Walter Eucken hat in seinen „ Grundsätzen der Wirtschaftspolitik “ Lenin zitiert , und Lenin soll gesagt haben : Wer die bürgerliche Gesellschaft zerstören will , der muss ihr Geldwesen verwüsten.;-1;FDP;Ordoliberalismus;blue;634
1046161;Ihnen;11004765;2020-09-29;Aristoteles;"Wir können den Wind nicht ändern ; aber wir können die Segel richtig setzen – sagte Aristoteles.";1;FDP;Aristotelismus;grey;635
1047915;Huber;11004764;2020-10-28;Karl Marx;Den linken Erben von Karl Marx ist dabei die arbeitsrechtliche Vertragsfreiheit wie immer ein Dorn im Auge.;1;AfD;Marxismus;red;636
1048529;Whittaker;11004443;2020-10-30;Karl Marx;( { 8 } ) Da muss ich ehrlich sagen : Wenn Karl Marx das gewusst hätte , dann würde er sich im Grabe umdrehen , wie schlampig Sie den Sozialismus hier in Deutschland umsetzen , meine Damen und Herren.;1;CDU/CSU;Marxismus;red;637
1048562;Liebich;11004093;2020-10-30;Karl Marx;( { 3 } ) Sie schreiben in Ihrem Antrag : Oder frei nach Karl Marx und Friedrich Engels : Ein Gespenst geht um in Europa , das Gespenst – dann wird es leider schief – der Insolvenzwelle.;-1;DIE LINKE.;Marxismus;red;638
1048562;Liebich;11004093;2020-10-30;Friedrich Engels;( { 3 } ) Sie schreiben in Ihrem Antrag : Oder frei nach Karl Marx und Friedrich Engels : Ein Gespenst geht um in Europa , das Gespenst – dann wird es leider schief – der Insolvenzwelle.;-1;DIE LINKE.;Marxismus;red;639
1048562;Liebich;11004093;2020-10-30;Karl Marx;Ich habe für Sie von der FDP etwas Besseres von Karl Marx in seinem Vorwort „ Zur Kritik der politischen Ökonomie “ gefunden , das auch Ihr Antrag schön zum Ausdruck bringt : Es ist nicht das Bewusstsein der Menschen , das ihr Sein , sondern umgekehrt ihr gesellschaftliches Sein , das ihr Bewusstsein bestimmt.;1;DIE LINKE.;Marxismus;red;640
1051038;Kassner;11004324;2020-11-26;Friedrich Engels;Friedrich Engels , dessen Geburtstag sich in wenigen Tagen zum 200. Mal jährt , ( { 0 } ) wurde einmal gefragt , was für ihn Glück bedeutet.;1;DIE LINKE.;Marxismus;red;641
1052035;Heil;11003142;2020-12-11;Michael Sandel;Der Harvard-Philosoph Michael Sandel hat es auf den Punkt gebracht – ich zitiere mit der Genehmigung des Präsidenten – : Unser größtes Problem ist die wachsende Ungleichheit , nicht nur mit Blick auf Einkommen und Wohlstand , sondern auch mit Blick auf die soziale Wertschätzung.;1;not found;Kommunitarismus;purple;642
1053385;Baumann;11004662;2021-01-14;Karl Marx;"Das war Ihr Vordenker ; das war Karl Marx. Die Linken hatten sich damals noch um die Arbeiterklasse gesorgt ; der sollte es mal besser gehen.";1;AfD;Marxismus;red;643
1053935;von Storch;11004905;2021-01-28;John Stuart Mill;Zitiert nach John Stuart Mill , mit Erlaubnis der Präsidentin.;1;AfD;Linksliberalismus;green;644
1055715;Witt;11004937;2021-02-25;Karl Marx;Ihr Antrag strotzt wieder einmal vor Ideen , die von Karl Marx–;1;AfD;Marxismus;red;645
1057665;Durz;11004264;2021-03-25;Jean-Jacques Rousseau;Jean-Jacques Rousseau haben wir es zu verdanken , dass sich der Begriff im 18. Jahrhundert von der Fürsten- zur Volkssouveränität wandelte.;1;CDU/CSU;Republikanismus;black;646
1058317;Zimmer;11004192;2021-04-15;Adam Smith;( { 0 } ) Es ist ja auch völlig klar : Es gibt im „ Der Wohlstand der Nationen “ von Adam Smith ja auch schon den Hinweis auf den gerechten Lohn , und ein guter Liberaler sollte so was natürlich immer präsent haben.;1;CDU/CSU;Liberalismus;green;647
1060343;De Masi;11004817;2021-05-06;Karl Marx;Herr Gabor Steingart schreibt im „ Fokus “ dazu – ich zitiere mit Erlaubnis der Präsidentin – : Die Blaupause für einen solchen Substanzeingriff haben nicht Karl Marx oder Oskar Lafontaine geliefert , sondern der ehemalige Finanzminister Matthias Erzberger.;1;DIE LINKE.;Marxismus;red;648
